"","cod_municipio_ibge","NO_MUNICIPIO_RESIDENCIA","UF","mean_grades_group_cities","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds","remuneracao_media","desvio_padrao"
"4720",4305801,"Constantina","RS",513.252844311377,0,0,7,0,0,0,0,193,0,0,1,0,0,0,0,2545.1,3986.63
"4721",4305835,"Coqueiro Baixo","RS",499.44,21,176,1,0,0,0,0,4,0,0,0,0,0,1,0,2545.1,3986.63
"4722",4305850,"Coqueiros do Sul","RS",542.573214285714,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,2545.1,3986.63
"4723",4305871,"Coronel Barros","RS",511.159183673469,0,0,3,0,0,0,0,68,0,0,0,0,0,0,0,2545.1,3986.63
"4724",4305900,"Coronel Bicaco","RS",506.909701492537,0,0,0,0,0,0,0,92,0,0,0,0,0,2,0,2545.1,3986.63
"4725",4305934,"Coronel Pilar","RS",526.871428571429,0,0,0,0,0,0,0,51,0,0,0,0,0,2,0,2545.1,3986.63
"4726",4305959,"Cotiporã","RS",523.289705882353,0,0,4,0,0,0,0,112,0,0,0,0,0,1,0,2545.1,3986.63
"4727",4305975,"Coxilha","RS",485.886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2545.1,3986.63
"4728",4306007,"Crissiumal","RS",519.449704142012,0,0,1,0,24,0,0,130,0,0,1,0,0,0,0,2545.1,3986.63
"4729",4306056,"Cristal","RS",494.568287037037,0,0,2,0,0,0,0,208,0,0,0,0,0,0,0,2545.1,3986.63
"4730",4306072,"Cristal do Sul","RS",496.467948717949,0,0,1,0,4,0,0,4,0,0,0,0,0,1,0,2545.1,3986.63
"4731",4306106,"Cruz Alta","RS",508.679549763033,0,0,0,0,0,0,0,0,0,3,6,0,6376,0,0,2545.1,3986.63
"4732",4306130,"Cruzaltense","RS",546.236363636364,45,49,1,0,6,0,0,4,0,0,0,0,0,0,0,2545.1,3986.63
"4733",4306205,"Cruzeiro do Sul","RS",536.008630952381,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2545.1,3986.63
"4734",4306304,"David Canabarro","RS",511.89649122807,0,0,0,0,0,0,0,105,0,0,0,0,0,1,0,2545.1,3986.63
"4735",4306320,"Derrubadas","RS",518.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4736",4306353,"Dezesseis de Novembro","RS",491.835,3,0,0,0,0,0,0,30,0,0,0,0,0,1,0,2545.1,3986.63
"4737",4306379,"Dilermando de Aguiar","RS",495.437037037037,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2545.1,3986.63
"4738",4306403,"Dois Irmãos","RS",539.688157894737,0,0,0,0,0,0,0,717,0,0,0,0,0,1,0,2545.1,3986.63
"4739",4306429,"Dois Irmãos das Missões","RS",469.35,39,0,0,0,5,0,0,20,0,0,0,0,0,1,0,2545.1,3986.63
"4740",4306452,"Dois Lajeados","RS",538.376875,0,0,1,0,0,0,0,46,0,0,0,0,0,0,0,2545.1,3986.63
"4741",4306502,"Dom Feliciano","RS",491.647756410256,9,0,2,0,0,0,0,177,0,0,0,0,0,0,0,2545.1,3986.63
"4742",4306551,"Dom Pedro de Alcântara","RS",492.246666666667,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,2545.1,3986.63
"4743",4306601,"Dom Pedrito","RS",493.858158995816,0,0,0,0,0,0,0,2438,0,0,0,0,0,3,0,2545.1,3986.63
"4744",4306700,"Dona Francisca","RS",527.402702702703,0,0,0,0,0,0,0,110,0,0,0,0,0,1,0,2545.1,3986.63
"4745",4306734,"Doutor Maurício Cardoso","RS",526.824074074074,0,0,0,0,8,0,0,41,0,0,0,0,0,0,0,2545.1,3986.63
"4746",4306759,"Doutor Ricardo","RS",511.2375,0,0,1,0,5,0,0,5,0,0,0,0,0,2,0,2545.1,3986.63
"4747",4306767,"Eldorado do Sul","RS",501.877355769231,0,0,0,0,0,0,0,1396,0,11,6,0,0,0,0,2545.1,3986.63
"4748",4306809,"Encantado","RS",550.931221719457,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4749",4306908,"Encruzilhada do Sul","RS",505.553923357664,0,0,10,0,0,0,0,406,0,0,0,0,0,0,0,2545.1,3986.63
"4750",4306924,"Engenho Velho","RS",516.130357142857,65,0,0,0,0,0,0,17,0,0,0,0,0,1,0,2545.1,3986.63
"4751",4306932,"Entre-Ijuís","RS",502.650454545455,0,0,0,0,0,0,0,140,0,0,0,0,0,1,0,2545.1,3986.63
"4752",4306957,"Entre Rios do Sul","RS",511.118452380952,0,50,0,0,0,0,0,20,0,0,0,0,0,2,0,2545.1,3986.63
"4753",4306973,"Erebango","RS",492.114189189189,0,0,1,0,9,0,0,44,0,0,0,0,0,0,0,2545.1,3986.63
"4754",4307005,"Erechim","RS",536.065644171779,0,0,0,0,0,0,0,0,0,26,0,0,11248,0,0,2545.1,3986.63
"4755",4307054,"Ernestina","RS",495.107352941176,0,0,0,0,0,0,0,53,0,2,0,0,0,1,0,2545.1,3986.63
"4756",4307104,"Herval","RS",492.824561403509,0,0,3,0,0,0,0,288,0,0,0,0,0,0,0,2545.1,3986.63
"4757",4307203,"Erval Grande","RS",500.161160714286,0,7,3,0,11,0,0,21,0,2,0,0,0,0,0,2545.1,3986.63
"4758",4307302,"Erval Seco","RS",487.783333333333,0,0,3,0,0,0,0,64,0,0,0,0,0,1,0,2545.1,3986.63
"4759",4307401,"Esmeralda","RS",497.544852941176,0,189,2,0,0,0,0,58,0,0,0,0,0,1,0,2545.1,3986.63
"4760",4307450,"Esperança do Sul","RS",490.903333333333,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2545.1,3986.63
"4761",4307500,"Espumoso","RS",519.069361702128,0,0,0,0,138,0,0,0,0,0,1,0,0,0,0,2545.1,3986.63
"4762",4307559,"Estação","RS",515.149695121951,0,0,0,0,9,0,0,84,0,1,0,0,0,1,0,2545.1,3986.63
"4763",4307609,"Estância Velha","RS",524.526953125,0,0,0,0,0,0,0,0,0,6,12,0,0,7,0,2545.1,3986.63
"4764",4307708,"Esteio","RS",521.160013146363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4765",4307807,"Estrela","RS",548.832643312102,0,0,0,0,0,0,0,818,0,10,2,0,704,0,0,2545.1,3986.63
"4766",4307815,"Estrela Velha","RS",508.359375,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,2545.1,3986.63
"4767",4307831,"Eugênio de Castro","RS",523.411458333333,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,2545.1,3986.63
"4768",4307864,"Fagundes Varela","RS",480.477222222222,313,149,2,0,0,0,0,37,0,0,0,0,0,1,0,2545.1,3986.63
"4769",4307906,"Farroupilha","RS",527.902493261456,0,0,0,0,0,0,0,0,0,2084,0,0,7715,6,0,2545.1,3986.63
"4770",4308003,"Faxinal do Soturno","RS",524.647844827586,0,0,1,0,0,0,0,331,0,0,1,0,0,1,0,2545.1,3986.63
"4771",4308052,"Faxinalzinho","RS",487.355,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2545.1,3986.63
"4772",4308078,"Fazenda Vilanova","RS",530.690625,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,2545.1,3986.63
"4773",4308102,"Feliz","RS",549.102906976744,0,0,0,0,24,0,0,298,0,1,0,0,0,0,0,2545.1,3986.63
"4774",4308201,"Flores da Cunha","RS",535.410231316726,0,0,0,0,45,0,0,0,0,608,3,0,0,3,0,2545.1,3986.63
"4775",4308250,"Floriano Peixoto","RS",515.522826086957,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,2545.1,3986.63
"4776",4308300,"Fontoura Xavier","RS",488.691086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4777",4308409,"Formigueiro","RS",502.748484848485,238,229,1,0,0,0,0,173,0,0,1,0,0,1,0,2545.1,3986.63
"4778",4308433,"Forquetinha","RS",523.81875,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,2545.1,3986.63
"4779",4308458,"Fortaleza dos Valos","RS",485.190073529412,0,0,0,0,0,0,0,103,0,0,0,0,0,1,0,2545.1,3986.63
"4780",4308508,"Frederico Westphalen","RS",524.021663851351,0,0,22,0,0,0,0,924,0,0,0,0,0,0,0,2545.1,3986.63
"4781",4308607,"Garibaldi","RS",533.066233766234,0,0,0,0,0,0,0,1725,0,2,5,0,0,5,0,2545.1,3986.63
"4782",4308656,"Garruchos","RS",495.579166666667,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,2545.1,3986.63
"4783",4308706,"Gaurama","RS",512.038823529412,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2545.1,3986.63
"4784",4308805,"General Câmara","RS",501.300561797753,0,0,2,0,80,0,0,0,0,0,0,0,0,1,0,2545.1,3986.63
"4785",4308854,"Gentil","RS",517.7625,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2545.1,3986.63
"4786",4308904,"Getúlio Vargas","RS",519.480111111111,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2545.1,3986.63
"4787",4309001,"Giruá","RS",508.521568627451,0,0,7,0,0,0,0,598,0,0,1,0,0,0,0,2545.1,3986.63
"4788",4309050,"Glorinha","RS",512.386153846154,0,0,4,0,0,0,0,88,0,1,2,0,0,1,0,2545.1,3986.63
"4789",4309100,"Gramado","RS",531.761046511628,0,0,0,0,0,0,0,2049,0,0,0,0,0,6,0,2545.1,3986.63
"4790",4309126,"Gramado dos Loureiros","RS",521.525,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,2545.1,3986.63
"4791",4309159,"Gramado Xavier","RS",492.831730769231,0,0,2,0,0,0,0,7,0,0,1,0,0,1,0,2545.1,3986.63
"4792",4309209,"Gravataí","RS",519.771901231114,0,0,0,0,0,0,0,0,0,0,77,0,5193,0,0,2545.1,3986.63
"4793",4309258,"Guabiju","RS",499.3234375,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2545.1,3986.63
"4794",4309308,"Guaíba","RS",508.987193911317,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2545.1,3986.63
"4795",4309407,"Guaporé","RS",529.780648148148,0,0,16,0,0,0,0,0,0,6,0,0,0,0,0,2545.1,3986.63
"4796",4309506,"Guarani das Missões","RS",500.140862068966,0,46,4,0,10,0,0,313,0,0,0,0,0,0,0,2545.1,3986.63
"4797",4309555,"Harmonia","RS",537.86553030303,0,0,2,0,11,0,0,61,0,0,0,0,0,1,0,2545.1,3986.63
"4798",4309571,"Herveiras","RS",483.816666666667,41,38,2,0,0,65,0,2,0,0,0,0,0,1,0,2545.1,3986.63
"4799",4309605,"Horizontina","RS",524.76875,0,0,0,0,0,0,0,380,0,0,6,0,0,0,0,2545.1,3986.63
"4800",4309654,"Hulha Negra","RS",469.340725806452,0,0,2,0,0,0,0,123,0,0,0,0,0,1,0,2545.1,3986.63
"4801",4309704,"Humaitá","RS",518.15664556962,0,0,2,0,0,0,0,67,0,0,0,0,0,0,0,2545.1,3986.63
"4802",4309753,"Ibarama","RS",509.046875,0,0,0,0,29,0,0,94,0,0,0,0,0,1,0,2545.1,3986.63
"4803",4309803,"Ibiaçá","RS",513.315196078431,0,25,0,0,0,0,0,102,0,0,0,0,0,1,0,2545.1,3986.63
"4804",4309902,"Ibiraiaras","RS",496.260465116279,0,0,1,0,23,0,0,103,0,0,0,0,0,1,0,2545.1,3986.63
"4805",4309951,"Ibirapuitã","RS",490.1234375,0,14,0,0,0,0,0,34,0,0,0,0,0,1,0,2545.1,3986.63
"4806",4310009,"Ibirubá","RS",536.314689781022,0,0,0,0,0,0,0,663,0,4,1,0,0,0,0,2545.1,3986.63
"4807",4310108,"Igrejinha","RS",517.336706948641,0,0,0,0,0,0,0,711,0,3,0,0,0,5,0,2545.1,3986.63
"4808",4310207,"Ijuí","RS",541.50342,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2545.1,3986.63
"4809",4310306,"Ilópolis","RS",524.999137931035,11,70,2,0,0,0,0,50,0,0,0,0,0,0,0,2545.1,3986.63
"4810",4310330,"Imbé","RS",516.311344537815,0,0,0,0,0,0,0,864,0,0,1,0,0,4,0,2545.1,3986.63
"4811",4310363,"Imigrante","RS",547.080882352941,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,2545.1,3986.63
"4812",4310405,"Independência","RS",519.316315789474,0,0,3,0,0,0,0,70,0,1,0,0,0,0,0,2545.1,3986.63
"4813",4310413,"Inhacorá","RS",461.669827586207,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,2545.1,3986.63
"4814",4310439,"Ipê","RS",503.71568627451,0,0,1,0,0,0,0,101,0,1,0,0,0,3,0,2545.1,3986.63
"4815",4310462,"Ipiranga do Sul","RS",491.151315789474,0,0,1,0,26,0,0,20,0,0,0,0,0,1,0,2545.1,3986.63
"4816",4310504,"Iraí","RS",495.331593406593,0,0,8,0,21,0,0,117,0,0,0,0,0,1,0,2545.1,3986.63
"4817",4310538,"Itaara","RS",509.020114942529,0,0,2,0,0,0,0,109,0,0,1,0,0,0,0,2545.1,3986.63
"4818",4310553,"Itacurubi","RS",474.620138888889,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,2545.1,3986.63
"4819",4310579,"Itapuca","RS",467.898958333333,0,50,1,0,0,0,0,3,0,0,0,0,0,0,0,2545.1,3986.63
"4820",4310603,"Itaqui","RS",494.941122611465,0,0,0,0,0,0,0,1692,0,0,3,0,0,0,0,2545.1,3986.63
"4821",4310652,"Itati","RS",506.578888888889,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2545.1,3986.63
"4822",4310702,"Itatiba do Sul","RS",508.818617021277,0,1,0,0,13,0,0,25,0,0,0,0,0,1,0,2545.1,3986.63
"4823",4310751,"Ivorá","RS",530.538461538462,0,0,3,0,0,0,0,107,0,0,0,0,0,1,0,2545.1,3986.63
"4824",4310801,"Ivoti","RS",541.316205533597,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,2545.1,3986.63
"4825",4310850,"Jaboticaba","RS",504.730803571429,0,0,0,0,4,0,0,31,0,0,0,0,0,2,0,2545.1,3986.63
"4826",4310876,"Jacuizinho","RS",448.7725,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2545.1,3986.63
"4827",4310900,"Jacutinga","RS",522.731547619048,0,0,1,0,20,0,0,106,0,0,0,0,0,1,0,2545.1,3986.63
"4828",4311007,"Jaguarão","RS",509.341346153846,0,0,0,0,0,0,0,581,0,0,1,0,0,0,0,2545.1,3986.63
"4829",4311106,"Jaguari","RS",506.340300546448,0,817,1,0,0,0,0,463,0,0,1,0,0,0,0,2545.1,3986.63
"4830",4311122,"Jaquirana","RS",485.848076923077,0,0,1,0,0,0,0,47,0,0,0,0,0,0,0,2545.1,3986.63
"4831",4311130,"Jari","RS",499.571511627907,70,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2545.1,3986.63
"4832",4311155,"Jóia","RS",503.345348837209,599,0,0,0,0,0,0,50,0,0,0,0,0,1,0,2545.1,3986.63
"4833",4311205,"Júlio de Castilhos","RS",502.89613022113,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2545.1,3986.63
"4834",4311239,"Lagoa Bonita do Sul","RS",494.134,5,18,1,0,13,0,0,5,0,0,0,0,0,0,0,2545.1,3986.63
"4835",4311254,"Lagoão","RS",487.622959183673,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,2545.1,3986.63
"4836",4311270,"Lagoa dos Três Cantos","RS",509.295588235294,239,0,0,0,0,0,0,35,0,0,0,0,0,2,0,2545.1,3986.63
"4837",4311304,"Lagoa Vermelha","RS",513.379178082192,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2545.1,3986.63
"4838",4311403,"Lajeado","RS",564.066748595506,0,0,0,0,0,0,0,0,0,15,0,0,8141,10,0,2545.1,3986.63
"4839",4311429,"Lajeado do Bugre","RS",471.476785714286,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2545.1,3986.63
"4840",4311502,"Lavras do Sul","RS",493.833238636364,166,0,2,0,0,0,0,108,0,0,1,0,0,0,0,2545.1,3986.63
"4841",4311601,"Liberato Salzano","RS",502.81461038961,0,0,0,0,0,0,0,24,0,13,0,0,0,1,0,2545.1,3986.63
"4842",4311627,"Lindolfo Collor","RS",517.680392156863,0,0,0,0,0,0,0,71,0,1,0,0,0,1,0,2545.1,3986.63
"4843",4311643,"Linha Nova","RS",531.514285714286,92,89,0,0,0,0,0,54,0,0,0,0,0,1,0,2545.1,3986.63
"4844",4311700,"Machadinho","RS",516.288636363636,0,0,2,0,0,0,0,63,0,0,0,0,0,2,0,2545.1,3986.63
"4845",4311718,"Maçambará","RS",465.322395833333,0,0,0,0,0,0,0,43,0,0,0,0,0,1,0,2545.1,3986.63
"4846",4311734,"Mampituba","RS",502.868452380952,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2545.1,3986.63
"4847",4311759,"Manoel Viana","RS",486.337019230769,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,2545.1,3986.63
"4848",4311775,"Maquiné","RS",501.26484375,0,799,3,0,0,0,0,130,0,0,0,0,0,0,0,2545.1,3986.63
"4849",4311791,"Maratá","RS",528.982258064516,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2545.1,3986.63
"4850",4311809,"Marau","RS",519.240769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4851",4311908,"Marcelino Ramos","RS",506.627459016393,0,837,8,0,0,0,0,103,0,0,0,0,0,0,0,2545.1,3986.63
"4852",4311981,"Mariana Pimentel","RS",490.856603773585,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,2545.1,3986.63
"4853",4312005,"Mariano Moro","RS",531.491666666667,0,183,0,0,0,0,0,51,0,0,0,0,0,1,0,2545.1,3986.63
"4854",4312054,"Marques de Souza","RS",542.1765625,0,0,2,0,0,0,0,29,0,0,1,0,0,1,0,2545.1,3986.63
"4855",4312104,"Mata","RS",495.221014492754,0,0,1,0,0,0,0,64,0,0,0,0,0,1,0,2545.1,3986.63
"4856",4312138,"Mato Castelhano","RS",508.185,0,210,0,0,0,0,0,3,0,1,0,0,0,1,0,2545.1,3986.63
"4857",4312153,"Mato Leitão","RS",538.2085,0,0,3,0,0,0,0,55,0,0,0,0,0,1,0,2545.1,3986.63
"4858",4312179,"Mato Queimado","RS",500.546341463415,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2545.1,3986.63
"4859",4312203,"Maximiliano de Almeida","RS",512.293214285714,0,0,1,0,0,0,0,74,0,0,0,0,0,0,0,2545.1,3986.63
"4860",4312252,"Minas do Leão","RS",496.264759036145,88,87,4,0,0,0,0,220,0,0,0,0,0,0,0,2545.1,3986.63
"4861",4312302,"Miraguaí","RS",487.54858490566,213,0,3,0,0,0,0,26,0,0,0,0,0,1,0,2545.1,3986.63
"4862",4312351,"Montauri","RS",543.436363636364,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2545.1,3986.63
"4863",4312377,"Monte Alegre dos Campos","RS",483.011538461538,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,2545.1,3986.63
"4864",4312385,"Monte Belo do Sul","RS",537.309090909091,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,2545.1,3986.63
"4865",4312401,"Montenegro","RS",526.886016320475,0,0,0,0,0,0,0,0,0,24,0,0,0,11,0,2545.1,3986.63
"4866",4312427,"Mormaço","RS",474.388636363636,0,0,0,0,0,0,0,23,0,0,1,0,0,1,0,2545.1,3986.63
"4867",4312443,"Morrinhos do Sul","RS",495.747388059702,0,6,0,0,0,0,0,27,0,0,0,0,0,0,0,2545.1,3986.63
"4868",4312450,"Morro Redondo","RS",503.330965909091,3,0,1,0,0,0,0,155,0,0,0,0,0,0,0,2545.1,3986.63
"4869",4312476,"Morro Reuter","RS",528.003431372549,0,550,1,0,0,0,0,106,0,58,1,0,0,0,0,2545.1,3986.63
"4870",4312500,"Mostardas","RS",492.59453125,160,722,4,0,0,0,0,199,0,0,1,0,0,2,0,2545.1,3986.63
"4871",4312609,"Muçum","RS",508.319852941176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2545.1,3986.63
"4872",4312617,"Muitos Capões","RS",490.419,3,0,2,0,0,0,0,5,0,0,0,0,0,1,0,2545.1,3986.63
"4873",4312625,"Muliterno","RS",502.338333333333,179,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2545.1,3986.63
"4874",4312658,"Não-Me-Toque","RS",519.953202479339,0,0,50,0,0,0,0,410,0,3,3,0,0,3,0,2545.1,3986.63
"4875",4312674,"Nicolau Vergueiro","RS",479.141346153846,0,1,0,0,0,0,0,4,0,55,0,0,0,0,0,2545.1,3986.63
"4876",4312708,"Nonoai","RS",503.471363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2545.1,3986.63
"4877",4312757,"Nova Alvorada","RS",497.2035,0,103,5,0,0,0,0,33,0,0,0,0,0,1,0,2545.1,3986.63
"4878",4312807,"Nova Araçá","RS",502.94,0,339,4,0,0,0,0,64,0,5,0,0,0,2,0,2545.1,3986.63
"4879",4312906,"Nova Bassano","RS",520.794379844961,0,603,5,0,17,0,0,0,0,3,2,0,0,0,0,2545.1,3986.63
"4880",4312955,"Nova Boa Vista","RS",511.590909090909,20,0,1,0,0,0,0,27,0,0,0,0,0,1,0,2545.1,3986.63
"4881",4313003,"Nova Bréscia","RS",535.9125,0,0,3,0,6,0,0,42,0,0,0,0,0,0,0,2545.1,3986.63
"4882",4313011,"Nova Candelária","RS",529.037142857143,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2545.1,3986.63
"4883",4313037,"Nova Esperança do Sul","RS",509.3905,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2545.1,3986.63
"4884",4313060,"Nova Hartz","RS",516.520707070707,0,0,2,0,0,0,0,127,0,6,1,0,0,0,0,2545.1,3986.63
"4885",4313086,"Nova Pádua","RS",517.405882352941,0,0,0,0,5,0,0,31,0,0,0,0,0,2,0,2545.1,3986.63
"4886",4313102,"Nova Palma","RS",523.699791666667,0,0,1,0,0,0,0,169,0,0,0,0,0,1,0,2545.1,3986.63
"4887",4313201,"Nova Petrópolis","RS",556.846774193548,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,2545.1,3986.63
"4888",4313300,"Nova Prata","RS",523.799926035503,0,0,0,0,11,0,0,865,0,5,0,0,0,0,0,2545.1,3986.63
"4889",4313334,"Nova Ramada","RS",508.369230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2545.1,3986.63
"4890",4313359,"Nova Roma do Sul","RS",494.535256410256,0,0,0,0,0,0,0,53,0,0,0,0,0,1,0,2545.1,3986.63
"4891",4313375,"Nova Santa Rita","RS",507.694389438944,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,2545.1,3986.63
"4892",4313391,"Novo Cabrais","RS",496.128846153846,0,0,2,0,0,39,0,8,0,0,0,0,0,0,0,2545.1,3986.63
"4893",4313409,"Novo Hamburgo","RS",532.30545491972,0,0,0,1572,0,0,0,0,0,0,125,0,24960,0,0,2545.1,3986.63
"4894",4313425,"Novo Machado","RS",512.878676470588,0,18,0,0,0,0,0,25,0,0,0,0,0,1,0,2545.1,3986.63
"4895",4313441,"Novo Tiradentes","RS",498.161363636364,0,0,2,0,0,0,0,18,0,0,0,0,0,1,0,2545.1,3986.63
"4896",4313466,"Novo Xingu","RS",516.238372093023,52,42,1,0,0,0,0,2,0,0,0,0,0,1,0,2545.1,3986.63
"4897",4313490,"Novo Barreiro","RS",489.260443037975,0,0,0,0,0,0,0,35,0,0,0,0,0,2,0,2545.1,3986.63
"4898",4313508,"Osório","RS",525.876911076443,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,2545.1,3986.63
"4899",4313607,"Paim Filho","RS",503.284836065574,0,0,0,0,6,0,0,54,0,0,0,0,0,1,0,2545.1,3986.63
"4900",4313656,"Palmares do Sul","RS",485.376123595506,0,0,0,0,0,0,0,413,0,0,0,0,0,2,0,2545.1,3986.63
"4901",4313706,"Palmeira das Missões","RS",510.396412556054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4902",4313805,"Palmitinho","RS",496.25162037037,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2545.1,3986.63
"4903",4313904,"Panambi","RS",515.227730855856,0,0,0,0,0,0,0,1033,0,9,0,0,0,3,0,2545.1,3986.63
"4904",4313953,"Pantano Grande","RS",496.931932773109,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4905",4314001,"Paraí","RS",520.753333333333,0,0,0,0,0,0,0,157,0,4,0,0,0,1,0,2545.1,3986.63
"4906",4314027,"Paraíso do Sul","RS",510.164423076923,0,0,0,0,0,15,0,106,0,0,0,0,0,1,0,2545.1,3986.63
"4907",4314035,"Pareci Novo","RS",524.304032258064,0,0,1,0,0,0,0,136,0,0,0,0,0,1,0,2545.1,3986.63
"4908",4314050,"Parobé","RS",508.487206375839,0,0,0,0,0,0,0,882,0,2,4,0,0,5,0,2545.1,3986.63
"4909",4314068,"Passa Sete","RS",493.1875,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,2545.1,3986.63
"4910",4314076,"Passo do Sobrado","RS",512.324576271186,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,2545.1,3986.63
"4911",4314100,"Passo Fundo","RS",532.13637117582,0,0,0,0,0,0,0,0,0,30,54,0,21751,25,0,2545.1,3986.63
"4912",4314134,"Paulo Bento","RS",516.35,0,22,1,0,5,0,0,3,0,0,0,0,0,0,0,2545.1,3986.63
"4913",4314159,"Paverama","RS",532.885625,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2545.1,3986.63
"4914",4314175,"Pedras Altas","RS",485.731578947368,39,30,1,0,0,0,0,8,0,0,0,0,0,0,0,2545.1,3986.63
"4915",4314209,"Pedro Osório","RS",500.736725663717,0,144,3,0,0,0,0,257,0,0,0,0,0,0,0,2545.1,3986.63
"4916",4314308,"Pejuçara","RS",511.886194029851,0,0,0,0,0,0,0,86,0,0,0,0,0,2,0,2545.1,3986.63
"4917",4314407,"Pelotas","RS",520.536351170161,0,0,0,0,0,0,0,19548,0,0,133,0,40867,0,0,2545.1,3986.63
"4918",4314423,"Picada Café","RS",536.612804878049,0,0,0,0,0,0,0,40,0,60,0,0,0,1,0,2545.1,3986.63
"4919",4314456,"Pinhal","RS",515.636979166667,0,0,2,0,0,0,0,43,0,0,0,0,0,1,0,2545.1,3986.63
"4920",4314464,"Pinhal da Serra","RS",483.570945945946,67,71,3,0,0,0,0,5,0,0,0,0,0,0,0,2545.1,3986.63
"4921",4314472,"Pinhal Grande","RS",510.49475308642,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2545.1,3986.63
"4922",4314498,"Pinheirinho do Vale","RS",487.462019230769,0,0,0,0,7,0,0,52,0,0,0,0,0,1,0,2545.1,3986.63
"4923",4314506,"Pinheiro Machado","RS",500.680615942029,0,132,4,0,0,0,0,721,0,0,0,0,0,1,0,2545.1,3986.63
"4924",4314548,"Pinto Bandeira","RS",491.5984375,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
"4925",4314555,"Pirapó","RS",483.938461538462,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2545.1,3986.63
"4926",4314605,"Piratini","RS",488.69192139738,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2545.1,3986.63
