cod_municipio_ibge,NO_MUNICIPIO_RESIDENCIA,UF,mean_grades_group_cities
4207403,Imbuia,SC,502.5272727272727
4207502,Indaial,SC,521.7196624087592
4207577,Iomerê,SC,550.7141666666666
4207601,Ipira,SC,518.9504464285715
4207650,Iporã do Oeste,SC,522.660162601626
4207684,Ipuaçu,SC,482.043023255814
4207700,Ipumirim,SC,522.8868902439025
4207759,Iraceminha,SC,505.63623188405796
4207809,Irani,SC,510.17018348623856
4207858,Irati,SC,504.00743243243244
4207908,Irineópolis,SC,514.6883928571428
4208005,Itá,SC,524.1525862068966
4208104,Itaiópolis,SC,514.4651734104046
4208203,Itajaí,SC,521.2055447470817
4208302,Itapema,SC,529.1747970230041
4208401,Itapiranga,SC,522.429020979021
4208450,Itapoá,SC,516.88625
4208500,Ituporanga,SC,515.4123867069486
4208609,Jaborá,SC,514.9466911764706
4208708,Jacinto Machado,SC,509.0432692307692
4208807,Jaguaruna,SC,499.02272727272725
4208906,Jaraguá do Sul,SC,532.2984490010515
4208955,Jardinópolis,SC,514.5804054054054
4209003,Joaçaba,SC,537.3883858267717
4209102,Joinville,SC,538.9259746976448
4209151,José Boiteux,SC,495.08076923076925
4209177,Jupiá,SC,503.02142857142854
4209201,Lacerdópolis,SC,524.248076923077
4209300,Lages,SC,525.2448881292728
4209409,Laguna,SC,525.5333898305084
4209458,Lajeado Grande,SC,495.65625
4209508,Laurentino,SC,524.202659574468
4209607,Lauro Müller,SC,522.5822183098592
4209706,Lebon Régis,SC,483.67216981132077
4209805,Leoberto Leal,SC,505.02592592592595
4209854,Lindóia do Sul,SC,522.3418103448275
4209904,Lontras,SC,505.9465596330275
4210001,Luiz Alves,SC,534.9097014925374
4210035,Luzerna,SC,544.7936781609195
4210050,Macieira,SC,488.88888888888886
4210100,Mafra,SC,528.1210984848485
4210209,Major Gercino,SC,505.77625
4210308,Major Vieira,SC,513.9837962962963
4210407,Maracajá,SC,503.1625
4210506,Maravilha,SC,522.334375
4210555,Marema,SC,506.43260869565216
4210605,Massaranduba,SC,514.1273913043478
4210704,Matos Costa,SC,484.2547619047619
4210803,Meleiro,SC,523.1467647058823
4210852,Mirim Doce,SC,512.37
4210902,Modelo,SC,518.525
4211009,Mondaí,SC,495.22926136363634
4211058,Monte Carlo,SC,509.98955223880597
4211108,Monte Castelo,SC,484.5355421686747
4211207,Morro da Fumaça,SC,514.7756993006993
4211256,Morro Grande,SC,512.3655172413793
4211306,Navegantes,SC,503.6154535274356
4211405,Nova Erechim,SC,504.5988461538462
4211454,Nova Itaberaba,SC,504.237
4211504,Nova Trento,SC,522.7258771929825
4211603,Nova Veneza,SC,516.3998175182481
4211652,Novo Horizonte,SC,510.0171052631579
4211702,Orleans,SC,528.3367805755396
4211751,Otacílio Costa,SC,501.01471962616824
4211801,Ouro,SC,529.9592696629213
4211850,Ouro Verde,SC,498.1784090909091
4211876,Paial,SC,516.5916666666667
4211892,Painel,SC,506.39659090909095
4211900,Palhoça,SC,520.0295951417004
4212007,Palma Sola,SC,498.05591397849463
4212056,Palmeira,SC,513.65625
4212106,Palmitos,SC,510.60230125523015
4212205,Papanduva,SC,495.402734375
4212239,Paraíso,SC,512.0967213114754
4212254,Passo de Torres,SC,502.2733173076923
4212270,Passos Maia,SC,481.6715909090909
4212304,Paulo Lopes,SC,509.99065934065936
4212403,Pedras Grandes,SC,520.43125
4212502,Penha,SC,509.5857905982906
4212601,Peritiba,SC,508.45
4212650,Pescaria Brava,SC,498.26601123595503
4212700,Petrolândia,SC,511.09110169491527
4212809,Balneário Piçarras,SC,513.3201351351352
4212908,Pinhalzinho,SC,512.7899456521739
4213005,Pinheiro Preto,SC,516.6425
4213104,Piratuba,SC,503.6070895522388
4213153,Planalto Alegre,SC,527.275
4213203,Pomerode,SC,543.0266791044776
4213302,Ponte Alta,SC,466.38157894736844
4213351,Ponte Alta do Norte,SC,492.97870370370373
4213401,Ponte Serrada,SC,497.1441176470588
4213500,Porto Belo,SC,514.3134345794392
4213609,Porto União,SC,522.6091666666666
4213708,Pouso Redondo,SC,510.05988372093026
4213807,Praia Grande,SC,501.4737588652482
4213906,Presidente Castello Branco,SC,500.88529411764705
4214003,Presidente Getúlio,SC,518.0297131147541
4214102,Presidente Nereu,SC,519.4928571428571
4214151,Princesa,SC,524.8361111111111
4214201,Quilombo,SC,502.5165
4214300,Rancho Queimado,SC,520.1964285714286
4214409,Rio das Antas,SC,514.0071428571429
4214508,Rio do Campo,SC,518.6834677419355
4214607,Rio do Oeste,SC,517.8561224489796
4214706,Rio dos Cedros,SC,531.1153571428572
4214805,Rio do Sul,SC,532.3250996015936
4214904,Rio Fortuna,SC,515.8128205128205
4215000,Rio Negrinho,SC,513.011800486618
4215059,Rio Rufino,SC,474.355
4215075,Riqueza,SC,490.5789772727273
4215109,Rodeio,SC,512.466095890411
4215208,Romelândia,SC,515.2692307692307
4215307,Salete,SC,490.49556962025315
4215356,Saltinho,SC,489.95151515151514
4215406,Salto Veloso,SC,538.0310975609756
4215455,Sangão,SC,497.83923076923077
4215505,Santa Cecília,SC,485.3189024390244
4215554,Santa Helena,SC,501.03793103448277
4215604,Santa Rosa de Lima,SC,502.4529411764706
4215653,Santa Rosa do Sul,SC,528.3020202020202
4215679,Santa Terezinha,SC,502.2522727272727
4215687,Santa Terezinha do Progresso,SC,476.54107142857146
4215695,Santiago do Sul,SC,520.8354166666667
4215703,Santo Amaro da Imperatriz,SC,525.9451238390093
4215752,São Bernardino,SC,483.11346153846154
4215802,São Bento do Sul,SC,533.1809523809524
4215901,São Bonifácio,SC,523.616
4216008,São Carlos,SC,522.9497899159663
4216057,São Cristóvão do Sul,SC,505.14453125
4216107,São Domingos,SC,502.3467889908257
4216206,São Francisco do Sul,SC,520.2705911823647
4216255,São João do Oeste,SC,521.158
4216305,São João Batista,SC,513.1397644927537
4216354,São João do Itaperiú,SC,499.2560810810811
4216404,São João do Sul,SC,500.3245145631068
4216503,São Joaquim,SC,498.88931924882627
4216602,São José,SC,534.9366376892877
4216701,São José do Cedro,SC,524.6748466257669
4216800,São José do Cerrito,SC,493.49821428571425
4216909,São Lourenço do Oeste,SC,519.5123724489796
4217006,São Ludgero,SC,510.5679487179487
4217105,São Martinho,SC,509.88839285714283
4217154,São Miguel da Boa Vista,SC,533.1025
4217204,São Miguel do Oeste,SC,537.1311490125673
4217253,São Pedro de Alcântara,SC,525.9429245283019
4217303,Saudades,SC,512.042094017094
4217402,Schroeder,SC,520.6185661764706
4217501,Seara,SC,519.6545918367347
4217550,Serra Alta,SC,500.9384615384615
4217600,Siderópolis,SC,525.5599489795918
4217709,Sombrio,SC,515.3717312348668
4217758,Sul Brasil,SC,502.68186274509804
4217808,Taió,SC,526.319209039548
4217907,Tangará,SC,506.07032710280373
4217956,Tigrinhos,SC,504.65714285714284
4218004,Tijucas,SC,514.4720930232559
4218103,Timbé do Sul,SC,494.87209302325584
4218202,Timbó,SC,533.382751396648
4218251,Timbó Grande,SC,469.327
4218301,Três Barras,SC,502.9098101265823
4218350,Treviso,SC,530.2675925925926
4218400,Treze de Maio,SC,515.20225
4218509,Treze Tílias,SC,542.5253472222222
4218608,Trombudo Central,SC,520.0382978723404
4218707,Tubarão,SC,525.9548159246575
4218756,Tunápolis,SC,542.3552816901408
4218806,Turvo,SC,534.3102484472049
4218855,União do Oeste,SC,499.3891304347826
4218905,Urubici,SC,491.8962686567164
4218954,Urupema,SC,484.62712765957446
4219002,Urussanga,SC,527.9013636363636
4219101,Vargeão,SC,509.9244318181818
4219150,Vargem,SC,491.8516129032258
4219176,Vargem Bonita,SC,501.20952380952383
4219200,Vidal Ramos,SC,495.26139705882355
4219309,Videira,SC,523.7844186046511
4219358,Vitor Meireles,SC,517.4402173913044
4219408,Witmarsum,SC,510.7055555555556
4219507,Xanxerê,SC,524.6494897959184
4219606,Xavantina,SC,507.6677272727273
4219705,Xaxim,SC,523.487467191601
4219853,Zortéa,SC,511.5802325581395
4220000,Balneário Rincão,SC,508.9886363636364
4300034,Aceguá,RS,481.29875
4300059,Água Santa,RS,503.34148936170214
4300109,Agudo,RS,519.6640625
4300208,Ajuricaba,RS,547.0696808510638
4300307,Alecrim,RS,515.5867857142857
4300406,Alegrete,RS,500.87545385779123
4300455,Alegria,RS,495.9238888888889
4300471,Almirante Tamandaré do Sul,RS,520.79765625
4300505,Alpestre,RS,512.5481343283582
4300554,Alto Alegre,RS,503.6586538461538
4300570,Alto Feliz,RS,540.1513888888888
4300604,Alvorada,RS,506.7333051563821
4300638,Amaral Ferrador,RS,474.8869230769231
4300646,Ametista do Sul,RS,495.76746987951805
4300661,André da Rocha,RS,493.596875
4300703,Anta Gorda,RS,512.3827586206896
4300802,Antônio Prado,RS,534.5823308270677
4300851,Arambaré,RS,500.62720588235294
4300877,Araricá,RS,521.734649122807
4300901,Aratiba,RS,505.7517326732673
4301008,Arroio do Meio,RS,551.5283742331288
4301057,Arroio do Sal,RS,503.48110687022904
4301073,Arroio do Padre,RS,490.22833333333335
4301107,Arroio dos Ratos,RS,509.1126811594203
4301206,Arroio do Tigre,RS,504.4181216931217
4301305,Arroio Grande,RS,490.42352024922116
4301404,Arvorezinha,RS,502.49059633027525
4301503,Augusto Pestana,RS,548.8947183098592
4301552,Áurea,RS,511.225
4301602,Bagé,RS,511.54075689364095
4301636,Balneário Pinhal,RS,504.50186170212766
4301651,Barão,RS,510.40708333333333
4301701,Barão de Cotegipe,RS,509.02314814814815
4301750,Barão do Triunfo,RS,479.80642857142857
4301800,Barracão,RS,514.753125
4301859,Barra do Guarita,RS,479.0385416666667
4301875,Barra do Quaraí,RS,492.23203125
4301909,Barra do Ribeiro,RS,504.81170634920636
4301925,Barra do Rio Azul,RS,510.0573529411765
4301958,Barra Funda,RS,506.99533898305083
4302006,Barros Cassal,RS,494.04477611940297
4302055,Benjamin Constant do Sul,RS,468.7184210526316
4302105,Bento Gonçalves,RS,547.4981880931838
4302154,Boa Vista das Missões,RS,493.8976851851852
4302204,Boa Vista do Buricá,RS,524.9230952380952
4302220,Boa Vista do Cadeado,RS,512.30625
4302238,Boa Vista do Incra,RS,486.8851851851852
4302253,Boa Vista do Sul,RS,513.97375
4302303,Bom Jesus,RS,498.4826388888889
4302352,Bom Princípio,RS,540.4897196261683
4302378,Bom Progresso,RS,493.62625
4302402,Bom Retiro do Sul,RS,520.7491573033708
4302451,Boqueirão do Leão,RS,500.705
4302501,Bossoroca,RS,492.57243589743587
4302584,Bozano,RS,505.29411764705884
4302600,Braga,RS,507.34375
4302659,Brochier,RS,527.1529761904762
4302709,Butiá,RS,500.10138376383765
4302808,Caçapava do Sul,RS,502.407384341637
4302907,Cacequi,RS,502.103373015873
4303004,Cachoeira do Sul,RS,515.6957328990228
4303103,Cachoeirinha,RS,519.9969190140845
4303202,Cacique Doble,RS,503.81992187500003
4303301,Caibaté,RS,514.2702830188679
4303400,Caiçara,RS,519.5307142857143
4303509,Camaquã,RS,509.16197826086955
4303558,Camargo,RS,507.45106382978724
4303608,Cambará do Sul,RS,499.59714285714284
4303673,Campestre da Serra,RS,498.1303571428571
4303707,Campina das Missões,RS,523.2951086956522
4303806,Campinas do Sul,RS,524.1578767123287
4303905,Campo Bom,RS,524.3014442916093
4304002,Campo Novo,RS,491.698125
4304101,Campos Borges,RS,488.2067307692308
4304200,Candelária,RS,521.7784905660377
4304309,Cândido Godói,RS,518.6485436893204
4304358,Candiota,RS,473.82912621359225
4304408,Canela,RS,530.6695921985815
4304507,Canguçu,RS,514.4534090909091
4304606,Canoas,RS,529.3040457864614
4304614,Canudos do Vale,RS,503.6035714285714
4304622,Capão Bonito do Sul,RS,470.76973684210526
4304630,Capão da Canoa,RS,511.6602187028658
4304655,Capão do Cipó,RS,494.0830882352941
4304663,Capão do Leão,RS,492.81130952380954
4304671,Capivari do Sul,RS,493.93450704225353
4304689,Capela de Santana,RS,517.6162337662338
4304697,Capitão,RS,533.0163043478261
4304705,Carazinho,RS,517.3508710801394
4304713,Caraá,RS,476.830737704918
4304804,Carlos Barbosa,RS,541.2621107266436
4304853,Carlos Gomes,RS,525.0291666666667
4304903,Casca,RS,523.5998201438849
4304952,Caseiros,RS,492.96453488372094
4305009,Catuípe,RS,532.5544444444445
4305108,Caxias do Sul,RS,538.6627393741243
4305116,Centenário,RS,512.0535714285714
4305124,Cerrito,RS,499.1448717948718
4305132,Cerro Branco,RS,503.04607843137256
4305157,Cerro Grande,RS,490.03455882352944
4305173,Cerro Grande do Sul,RS,483.01145833333334
4305207,Cerro Largo,RS,535.1781976744186
4305306,Chapada,RS,512.8947580645162
4305355,Charqueadas,RS,504.651724137931
4305371,Charrua,RS,514.5738095238095
4305405,Chiapetta,RS,509.1929104477612
4305439,Chuí,RS,471.57447916666666
4305447,Chuvisca,RS,515.4078125
4305454,Cidreira,RS,498.8565677966102
4305504,Ciríaco,RS,496.97098214285717
4305587,Colinas,RS,564.3283333333334
4305603,Colorado,RS,522.6506097560975
4305702,Condor,RS,503.7559139784946
4305801,Constantina,RS,513.2528443113772
4305835,Coqueiro Baixo,RS,499.44
4305850,Coqueiros do Sul,RS,542.5732142857142
4305871,Coronel Barros,RS,511.1591836734694
4305900,Coronel Bicaco,RS,506.9097014925373
4305934,Coronel Pilar,RS,526.8714285714285
4305959,Cotiporã,RS,523.2897058823529
4305975,Coxilha,RS,485.886
4306007,Crissiumal,RS,519.4497041420118
4306056,Cristal,RS,494.568287037037
4306072,Cristal do Sul,RS,496.46794871794873
4306106,Cruz Alta,RS,508.67954976303315
4306130,Cruzaltense,RS,546.2363636363636
4306205,Cruzeiro do Sul,RS,536.0086309523809
4306304,David Canabarro,RS,511.89649122807015
4306320,Derrubadas,RS,518.15
4306353,Dezesseis de Novembro,RS,491.835
4306379,Dilermando de Aguiar,RS,495.43703703703704
4306403,Dois Irmãos,RS,539.6881578947368
4306429,Dois Irmãos das Missões,RS,469.35
4306452,Dois Lajeados,RS,538.376875
4306502,Dom Feliciano,RS,491.6477564102564
4306551,Dom Pedro de Alcântara,RS,492.24666666666667
4306601,Dom Pedrito,RS,493.8581589958159
4306700,Dona Francisca,RS,527.4027027027026
4306734,Doutor Maurício Cardoso,RS,526.824074074074
4306759,Doutor Ricardo,RS,511.2375
4306767,Eldorado do Sul,RS,501.87735576923075
4306809,Encantado,RS,550.931221719457
4306908,Encruzilhada do Sul,RS,505.55392335766425
4306924,Engenho Velho,RS,516.1303571428572
4306932,Entre-Ijuís,RS,502.6504545454545
4306957,Entre Rios do Sul,RS,511.11845238095236
4306973,Erebango,RS,492.1141891891892
4307005,Erechim,RS,536.0656441717791
4307054,Ernestina,RS,495.1073529411765
4307104,Herval,RS,492.82456140350877
4307203,Erval Grande,RS,500.1611607142857
4307302,Erval Seco,RS,487.7833333333333
4307401,Esmeralda,RS,497.5448529411765
4307450,Esperança do Sul,RS,490.9033333333333
4307500,Espumoso,RS,519.0693617021277
4307559,Estação,RS,515.1496951219513
4307609,Estância Velha,RS,524.526953125
4307708,Esteio,RS,521.1600131463629
4307807,Estrela,RS,548.8326433121019
4307815,Estrela Velha,RS,508.359375
4307831,Eugênio de Castro,RS,523.4114583333334
4307864,Fagundes Varela,RS,480.4772222222222
4307906,Farroupilha,RS,527.9024932614556
4308003,Faxinal do Soturno,RS,524.6478448275863
4308052,Faxinalzinho,RS,487.355
4308078,Fazenda Vilanova,RS,530.690625
4308102,Feliz,RS,549.1029069767442
4308201,Flores da Cunha,RS,535.410231316726
4308250,Floriano Peixoto,RS,515.5228260869566
4308300,Fontoura Xavier,RS,488.69108695652176
4308409,Formigueiro,RS,502.74848484848485
4308433,Forquetinha,RS,523.81875
4308458,Fortaleza dos Valos,RS,485.19007352941173
4308508,Frederico Westphalen,RS,524.0216638513514
4308607,Garibaldi,RS,533.0662337662337
4308656,Garruchos,RS,495.57916666666665
4308706,Gaurama,RS,512.0388235294117
4308805,General Câmara,RS,501.3005617977528
4308854,Gentil,RS,517.7624999999999
4308904,Getúlio Vargas,RS,519.4801111111111
4309001,Giruá,RS,508.52156862745096
4309050,Glorinha,RS,512.3861538461539
4309100,Gramado,RS,531.7610465116279
4309126,Gramado dos Loureiros,RS,521.525
4309159,Gramado Xavier,RS,492.8317307692308
4309209,Gravataí,RS,519.7719012311136
4309258,Guabiju,RS,499.3234375
4309308,Guaíba,RS,508.98719391131704
4309407,Guaporé,RS,529.7806481481482
4309506,Guarani das Missões,RS,500.14086206896553
4309555,Harmonia,RS,537.8655303030303
4309571,Herveiras,RS,483.81666666666666
4309605,Horizontina,RS,524.76875
4309654,Hulha Negra,RS,469.3407258064516
4309704,Humaitá,RS,518.1566455696202
4309753,Ibarama,RS,509.046875
4309803,Ibiaçá,RS,513.3151960784314
4309902,Ibiraiaras,RS,496.2604651162791
4309951,Ibirapuitã,RS,490.1234375
4310009,Ibirubá,RS,536.3146897810219
4310108,Igrejinha,RS,517.3367069486405
4310207,Ijuí,RS,541.50342
4310306,Ilópolis,RS,524.9991379310345
4310330,Imbé,RS,516.3113445378151
4310363,Imigrante,RS,547.0808823529412
4310405,Independência,RS,519.3163157894737
4310413,Inhacorá,RS,461.6698275862069
4310439,Ipê,RS,503.7156862745098
4310462,Ipiranga do Sul,RS,491.1513157894737
4310504,Iraí,RS,495.3315934065934
4310538,Itaara,RS,509.0201149425287
4310553,Itacurubi,RS,474.6201388888889
4310579,Itapuca,RS,467.8989583333333
4310603,Itaqui,RS,494.94112261146495
4310652,Itati,RS,506.5788888888889
4310702,Itatiba do Sul,RS,508.8186170212766
4310751,Ivorá,RS,530.5384615384615
4310801,Ivoti,RS,541.3162055335969
4310850,Jaboticaba,RS,504.73080357142857
4310876,Jacuizinho,RS,448.77250000000004
4310900,Jacutinga,RS,522.7315476190477
4311007,Jaguarão,RS,509.34134615384613
4311106,Jaguari,RS,506.3403005464481
4311122,Jaquirana,RS,485.8480769230769
4311130,Jari,RS,499.571511627907
4311155,Jóia,RS,503.3453488372093
4311205,Júlio de Castilhos,RS,502.8961302211302
4311239,Lagoa Bonita do Sul,RS,494.134
4311254,Lagoão,RS,487.62295918367346
4311270,Lagoa dos Três Cantos,RS,509.29558823529413
4311304,Lagoa Vermelha,RS,513.3791780821917
4311403,Lajeado,RS,564.0667485955056
4311429,Lajeado do Bugre,RS,471.4767857142857
4311502,Lavras do Sul,RS,493.83323863636366
4311601,Liberato Salzano,RS,502.8146103896104
4311627,Lindolfo Collor,RS,517.6803921568628
4311643,Linha Nova,RS,531.5142857142857
4311700,Machadinho,RS,516.2886363636363
4311718,Maçambará,RS,465.3223958333333
4311734,Mampituba,RS,502.86845238095236
4311759,Manoel Viana,RS,486.3370192307692
4311775,Maquiné,RS,501.26484375
4311791,Maratá,RS,528.9822580645161
4311809,Marau,RS,519.2407692307693
4311908,Marcelino Ramos,RS,506.62745901639346
4311981,Mariana Pimentel,RS,490.8566037735849
4312005,Mariano Moro,RS,531.4916666666667
4312054,Marques de Souza,RS,542.1765625
4312104,Mata,RS,495.2210144927536
4312138,Mato Castelhano,RS,508.185
4312153,Mato Leitão,RS,538.2085
4312179,Mato Queimado,RS,500.54634146341465
4312203,Maximiliano de Almeida,RS,512.2932142857143
4312252,Minas do Leão,RS,496.2647590361446
4312302,Miraguaí,RS,487.5485849056604
4312351,Montauri,RS,543.4363636363637
4312377,Monte Alegre dos Campos,RS,483.01153846153846
4312385,Monte Belo do Sul,RS,537.309090909091
4312401,Montenegro,RS,526.8860163204748
4312427,Mormaço,RS,474.38863636363635
4312443,Morrinhos do Sul,RS,495.7473880597015
4312450,Morro Redondo,RS,503.33096590909093
4312476,Morro Reuter,RS,528.003431372549
4312500,Mostardas,RS,492.59453125
4312609,Muçum,RS,508.31985294117646
4312617,Muitos Capões,RS,490.419
4312625,Muliterno,RS,502.3383333333333
4312658,Não-Me-Toque,RS,519.9532024793389
4312674,Nicolau Vergueiro,RS,479.14134615384614
4312708,Nonoai,RS,503.47136363636366
4312757,Nova Alvorada,RS,497.2035
4312807,Nova Araçá,RS,502.94
4312906,Nova Bassano,RS,520.7943798449612
4312955,Nova Boa Vista,RS,511.59090909090907
4313003,Nova Bréscia,RS,535.9125
4313011,Nova Candelária,RS,529.0371428571428
4313037,Nova Esperança do Sul,RS,509.3905
4313060,Nova Hartz,RS,516.5207070707071
4313086,Nova Pádua,RS,517.4058823529411
4313102,Nova Palma,RS,523.6997916666667
4313201,Nova Petrópolis,RS,556.8467741935484
4313300,Nova Prata,RS,523.799926035503
4313334,Nova Ramada,RS,508.36923076923074
4313359,Nova Roma do Sul,RS,494.5352564102564
4313375,Nova Santa Rita,RS,507.6943894389439
4313391,Novo Cabrais,RS,496.12884615384615
4313409,Novo Hamburgo,RS,532.3054549197201
4313425,Novo Machado,RS,512.8786764705882
4313441,Novo Tiradentes,RS,498.1613636363636
4313466,Novo Xingu,RS,516.2383720930233
4313490,Novo Barreiro,RS,489.2604430379747
4313508,Osório,RS,525.8769110764431
4313607,Paim Filho,RS,503.28483606557376
4313656,Palmares do Sul,RS,485.37612359550565
4313706,Palmeira das Missões,RS,510.3964125560538
4313805,Palmitinho,RS,496.25162037037035
4313904,Panambi,RS,515.2277308558558
4313953,Pantano Grande,RS,496.9319327731092
4314001,Paraí,RS,520.7533333333333
4314027,Paraíso do Sul,RS,510.1644230769231
4314035,Pareci Novo,RS,524.3040322580645
4314050,Parobé,RS,508.4872063758389
4314068,Passa Sete,RS,493.1875
4314076,Passo do Sobrado,RS,512.3245762711864
4314100,Passo Fundo,RS,532.1363711758202
4314134,Paulo Bento,RS,516.35
4314159,Paverama,RS,532.885625
4314175,Pedras Altas,RS,485.7315789473684
4314209,Pedro Osório,RS,500.7367256637168
4314308,Pejuçara,RS,511.88619402985074
4314407,Pelotas,RS,520.5363511701609
4314423,Picada Café,RS,536.6128048780488
4314456,Pinhal,RS,515.6369791666666
4314464,Pinhal da Serra,RS,483.57094594594594
4314472,Pinhal Grande,RS,510.49475308641973
4314498,Pinheirinho do Vale,RS,487.4620192307692
4314506,Pinheiro Machado,RS,500.68061594202896
4314548,Pinto Bandeira,RS,491.5984375
4314555,Pirapó,RS,483.9384615384615
4314605,Piratini,RS,488.69192139737993
4314704,Planalto,RS,489.2387795275591
4314753,Poço das Antas,RS,513.6588235294117
4314779,Pontão,RS,502.0860465116279
4314787,Ponte Preta,RS,491.5776315789474
4314803,Portão,RS,529.8352631578947
4314902,Porto Alegre,RS,545.3382069557949
4315008,Porto Lucena,RS,507.08579545454546
4315057,Porto Mauá,RS,520.7609375
4315073,Porto Vera Cruz,RS,524.8
4315107,Porto Xavier,RS,492.64113475177305
4315131,Pouso Novo,RS,503.11333333333334
4315149,Presidente Lucena,RS,518.9576923076924
4315156,Progresso,RS,485.22
4315172,Protásio Alves,RS,473.5111111111111
4315206,Putinga,RS,510.4438679245283
4315305,Quaraí,RS,506.76341463414633
4315313,Quatro Irmãos,RS,496.55535714285713
4315321,Quevedos,RS,481.612
4315354,Quinze de Novembro,RS,513.2718309859155
4315404,Redentora,RS,467.8125
4315453,Relvado,RS,528.1943181818182
4315503,Restinga Sêca,RS,517.2649147727273
4315552,Rio dos Índios,RS,481.86805555555554
4315602,Rio Grande,RS,507.54278627195833
4315701,Rio Pardo,RS,507.6301242236025
4315750,Riozinho,RS,491.5625
4315800,Roca Sales,RS,551.4489583333333
4315909,Rodeio Bonito,RS,503.0709349593496
4315958,Rolador,RS,497.6425
4316006,Rolante,RS,522.0439655172414
4316105,Ronda Alta,RS,520.3289156626506
4316204,Rondinha,RS,500.59972527472524
4316303,Roque Gonzales,RS,520.9158227848101
4316402,Rosário do Sul,RS,500.96168224299066
4316428,Sagrada Família,RS,490.5675
4316436,Saldanha Marinho,RS,519.1655405405405
4316451,Salto do Jacuí,RS,508.16766666666666
4316477,Salvador das Missões,RS,522.9518181818182
4316501,Salvador do Sul,RS,534.8767857142857
4316600,Sananduva,RS,514.3156690140845
4316709,Santa Bárbara do Sul,RS,507.9745726495727
4316733,Santa Cecília do Sul,RS,506.4234375
4316758,Santa Clara do Sul,RS,538.1958333333333
4316808,Santa Cruz do Sul,RS,546.5323586744639
4316907,Santa Maria,RS,541.1631813125696
4316956,Santa Maria do Herval,RS,538.0952380952381
4316972,Santa Margarida do Sul,RS,532.7777777777777
4317004,Santana da Boa Vista,RS,487.46375
4317103,Sant'Ana do Livramento,RS,499.73881926121373
4317202,Santa Rosa,RS,534.6712471994025
4317251,Santa Tereza,RS,510.685
4317301,Santa Vitória do Palmar,RS,488.20996900826447
4317400,Santiago,RS,517.5316223404255
4317509,Santo Ângelo,RS,523.786053471668
4317558,Santo Antônio do Palma,RS,497.3471153846154
4317608,Santo Antônio da Patrulha,RS,502.4848484848485
4317707,Santo Antônio das Missões,RS,486.9287234042553
4317756,Santo Antônio do Planalto,RS,499.28666666666663
4317806,Santo Augusto,RS,520.1874155405405
4317905,Santo Cristo,RS,533.3272727272728
4317954,Santo Expedito do Sul,RS,511.58511904761906
4318002,São Borja,RS,496.4062834224599
4318051,São Domingos do Sul,RS,525.1618644067796
4318101,São Francisco de Assis,RS,490.3836569579288
4318200,São Francisco de Paula,RS,501.3356818181818
4318309,São Gabriel,RS,509.791472303207
4318408,São Jerônimo,RS,501.09226666666666
4318424,São João da Urtiga,RS,499.26044776119403
4318432,São João do Polêsine,RS,525.3452127659574
4318440,São Jorge,RS,504.56166666666667
4318457,São José das Missões,RS,474.29276315789474
4318465,São José do Herval,RS,467.65000000000003
4318481,São José do Hortêncio,RS,550.3475806451613
4318499,São José do Inhacorá,RS,524.2466666666667
4318507,São José do Norte,RS,490.2161421911422
4318606,São José do Ouro,RS,512.3942499999999
4318614,São José do Sul,RS,517.2464285714286
4318622,São José dos Ausentes,RS,480.80227272727274
4318705,São Leopoldo,RS,533.5495175936436
4318804,São Lourenço do Sul,RS,508.3332786885246
4318903,São Luiz Gonzaga,RS,507.12955706984667
4319000,São Marcos,RS,532.0285714285715
4319109,São Martinho,RS,521.8567901234568
4319125,São Martinho da Serra,RS,499.09875
4319158,São Miguel das Missões,RS,503.20548780487803
4319208,São Nicolau,RS,493.2793269230769
4319307,São Paulo das Missões,RS,533.9528846153846
4319356,São Pedro da Serra,RS,523.6022727272727
4319364,São Pedro das Missões,RS,489.0728571428571
4319372,São Pedro do Butiá,RS,519.8875
4319406,São Pedro do Sul,RS,515.9153225806451
4319505,São Sebastião do Caí,RS,522.0761538461538
4319604,São Sepé,RS,516.18738170347
4319703,São Valentim,RS,505.765625
4319711,São Valentim do Sul,RS,517.3402173913043
4319737,São Valério do Sul,RS,469.9946428571429
4319752,São Vendelino,RS,525.2736842105263
4319802,São Vicente do Sul,RS,507.01630434782606
4319901,Sapiranga,RS,517.2663672654691
4320008,Sapucaia do Sul,RS,517.6779835390946
4320107,Sarandi,RS,517.6022959183673
4320206,Seberi,RS,510.46487730061347
4320230,Sede Nova,RS,510.92565789473684
4320263,Segredo,RS,502.62833333333333
4320305,Selbach,RS,516.3427325581396
4320321,Senador Salgado Filho,RS,497.55625
4320354,Sentinela do Sul,RS,487.6213768115942
4320404,Serafina Corrêa,RS,535.2694581280788
4320453,Sério,RS,517.025
4320503,Sertão,RS,514.9603174603175
4320552,Sertão Santana,RS,502.4665887850467
4320578,Sete de Setembro,RS,498.8885135135135
4320602,Severiano de Almeida,RS,519.4895
4320651,Silveira Martins,RS,505.24666666666667
4320677,Sinimbu,RS,533.3665254237288
4320701,Sobradinho,RS,511.388133640553
4320800,Soledade,RS,500.37415584415584
4320859,Tabaí,RS,499.0244680851064
4320909,Tapejara,RS,521.1784902597402
4321006,Tapera,RS,506.8264864864865
4321105,Tapes,RS,510.1430735930736
4321204,Taquara,RS,521.6689670138888
4321303,Taquari,RS,520.0369047619048
