"","cod_municipio_ibge","municipio","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds"
"1285",1100924,"Chupinguaia",0,0,3,0,3,0,0,202,0,0,0,0,0,0,0
"1286",1100940,"Cujubim",315,0,5,0,0,0,0,119,0,0,0,0,0,0,0
"1287",1101005,"Governador Jorge Teixeira",5,0,1,0,0,0,0,145,0,0,0,0,0,1,0
"1288",1101203,"Ministro Andreazza",0,0,0,0,0,0,0,118,0,0,0,0,0,1,0
"1289",1101302,"Mirante da Serra",0,0,0,0,0,0,0,204,0,0,0,0,0,0,0
"1290",1101401,"Monte Negro",0,0,0,0,0,0,0,321,0,0,0,0,0,0,0
"1291",1101435,"Nova União",0,0,1,0,0,0,0,54,0,0,0,0,0,1,0
"1292",1101468,"Pimenteiras do Oeste",0,0,0,0,3,0,0,22,0,0,0,0,0,0,0
"1293",1101476,"Primavera de Rondônia",0,0,1,0,2,0,0,75,0,0,0,0,0,0,0
"1294",1101484,"São Felipe D'Oeste",0,0,2,0,6,0,0,84,0,0,0,0,0,0,0
"1295",1101492,"São Francisco do Guaporé",0,0,0,0,0,0,0,147,0,0,0,0,0,2,0
"1296",1101500,"Seringueiras",0,0,0,0,0,0,0,101,0,0,0,0,0,1,0
"1297",1101559,"Teixeirópolis",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1298",1101609,"Theobroma",50,0,4,0,0,0,0,112,0,0,0,0,0,0,0
"1299",1101708,"Urupá",0,0,0,0,0,0,0,151,0,0,0,0,0,0,0
"1300",1101757,"Vale do Anari",270,0,2,0,0,0,0,92,0,0,0,0,0,1,0
"1301",1101807,"Vale do Paraíso",0,0,3,0,0,0,0,107,0,0,0,0,0,0,0
"1302",1200013,"Acrelândia",0,0,0,0,0,0,0,259,0,0,0,0,0,0,0
"1303",1200054,"Assis Brasil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304",1200104,"Brasiléia",0,0,8,0,0,0,0,1210,0,1,0,0,0,0,0
"1305",1200138,"Bujari",0,0,0,0,0,0,0,187,0,0,0,0,0,0,0
"1306",1200179,"Capixaba",10,0,3,0,0,0,0,304,0,0,0,0,0,1,0
"1307",1200203,"Cruzeiro do Sul",0,0,31,0,0,0,0,3681,0,6,0,0,0,3,0
"1308",4106704,"Cruzeiro do Sul",0,0,0,0,0,0,0,145,0,0,0,0,0,0,0
"1309",1200252,"Epitaciolândia",0,0,5,0,0,0,0,573,0,0,0,0,0,1,0
"1310",1200302,"Feijó",19,152,0,0,0,0,0,933,0,0,0,0,0,2,0
"1311",1200328,"Jordão",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1312",1200336,"Mâncio Lima",11,0,0,0,0,0,0,314,0,0,0,0,0,0,0
"1313",1200344,"Manoel Urbano",11,0,0,0,3,0,0,245,0,0,0,0,0,0,0
"1314",1200351,"Marechal Thaumaturgo",0,0,3,0,4,0,0,35,0,0,0,0,0,0,0
"1315",1200385,"Plácido de Castro",16,0,0,0,0,0,0,546,0,0,0,0,0,0,0
"1316",1200393,"Porto Walter",0,21,2,0,5,0,0,31,0,0,0,0,0,0,0
"1317",1200401,"Rio Branco",0,0,534,0,0,0,0,0,0,0,19,0,18842,0,0
"1318",5107206,"Rio Branco",0,0,2,0,0,0,0,0,0,0,0,0,0,4,0
"1319",1200427,"Rodrigues Alves",7,0,4,0,0,0,0,251,0,0,0,0,0,0,0
"1320",1200435,"Santa Rosa do Purus",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1321",1200450,"Senador Guiomard",0,0,0,0,0,0,0,1208,0,0,0,0,0,1,0
"1322",1200500,"Sena Madureira",0,0,0,0,0,0,0,1311,0,2,0,0,0,0,0
"1323",1200609,"Tarauacá",0,405,0,0,0,0,0,768,0,0,0,0,0,1,0
"1324",1200708,"Xapuri",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1325",1200807,"Porto Acre",0,0,4,0,0,0,0,104,0,0,0,0,0,0,0
"1326",4208401,"Itapiranga",0,0,0,0,0,0,0,202,0,1,0,0,0,0,0
"1327",4112405,"Japurá",0,0,3,0,0,0,0,0,0,403,0,0,0,1,0
"1328",4300554,"Alto Alegre",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329",1703305,"Bom Jesus do Tocantins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330",5002209,"Bonito",0,735,5,0,0,0,0,1508,0,0,0,0,0,2,0
"1331",1716307,"Pau D'Arco",0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
"1332",1700251,"Abreulândia",0,0,1,0,0,0,0,17,0,0,0,0,0,0,0
"1333",1700301,"Aguiarnópolis",0,0,1,0,3,0,0,62,0,1,0,0,0,0,0
"1334",1700350,"Aliança do Tocantins",0,0,2,0,1,0,0,183,0,0,0,0,0,1,0
"1335",1700400,"Almas",0,7,3,0,0,0,0,125,0,0,0,0,0,1,0
"1336",1700707,"Alvorada",0,0,0,0,0,0,0,465,0,0,0,0,0,0,0
"1337",1701002,"Ananás",0,0,3,0,0,0,0,348,0,0,0,0,0,0,0
"1338",1701051,"Angico",3,0,0,0,1,0,0,94,0,0,0,0,0,0,0
"1339",1701101,"Aparecida do Rio Negro",0,0,0,0,2,0,0,50,0,0,0,0,0,0,0
"1340",1701309,"Aragominas",3,52,0,0,0,0,0,72,0,0,0,0,0,1,0
"1341",1701903,"Araguacema",0,0,8,0,0,0,0,65,0,0,0,0,0,1,0
"1342",1702000,"Araguaçu",0,0,0,0,0,0,0,151,0,0,0,0,0,2,0
"1343",1702109,"Araguaína",0,0,71,0,0,0,0,0,0,0,0,0,0,11,0
"1344",1702158,"Araguanã",0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
"1345",1702208,"Araguatins",0,0,11,0,0,0,0,744,0,0,0,0,0,1,0
"1346",1702307,"Arapoema",8,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"1347",1702406,"Arraias",17,0,4,0,0,0,0,465,0,0,0,0,0,2,0
"1348",1702554,"Augustinópolis",0,0,10,0,0,0,0,483,0,0,0,0,0,2,0
"1349",1702703,"Aurora do Tocantins",0,0,0,0,0,0,0,72,0,0,0,0,0,0,0
"1350",1702901,"Axixá do Tocantins",0,0,6,0,4,0,0,82,0,0,0,0,0,0,0
"1351",1703008,"Babaçulândia",0,46,3,0,0,0,0,152,0,0,0,0,0,1,0
"1352",1703057,"Bandeirantes do Tocantins",2,0,0,0,0,0,0,61,0,0,0,0,0,1,0
"1353",1703073,"Barra do Ouro",1,0,0,0,0,0,0,15,0,0,0,0,0,1,0
"1354",1703107,"Barrolândia",9,0,0,0,0,0,0,227,0,0,0,0,0,0,0
"1355",1703206,"Bernardo Sayão",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1356",1703602,"Brasilândia do Tocantins",3,0,2,0,0,0,0,79,0,0,0,0,0,0,0
"1357",1703701,"Brejinho de Nazaré",1,0,4,0,1,0,0,79,0,0,0,0,0,2,0
"1358",1703800,"Buriti do Tocantins",3,3,0,0,1,0,0,116,0,0,0,0,0,0,0
"1359",1703826,"Cachoeirinha",0,0,0,0,1,0,0,31,0,0,0,0,0,0,0
"1360",1703842,"Campos Lindos",4,0,10,0,0,0,0,46,0,0,0,0,0,3,0
"1361",1703867,"Cariri do Tocantins",0,0,7,0,3,0,0,166,0,0,0,0,0,1,0
"1362",1703883,"Carmolândia",2,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"1363",1703891,"Carrasco Bonito",0,0,0,0,1,0,0,21,0,0,0,0,0,0,0
"1364",1703909,"Caseara",0,0,5,0,0,0,0,35,0,0,0,0,0,0,0
"1365",1704105,"Centenário",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
"1366",1704600,"Chapada de Areia",0,0,0,0,1,0,0,28,0,0,0,0,0,0,0
"1367",1705102,"Chapada da Natividade",0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
"1368",1705508,"Colinas do Tocantins",0,895,242,0,0,0,0,1307,0,6,0,0,0,0,0
"1369",1705557,"Combinado",7,0,0,0,0,0,0,96,0,0,0,0,0,1,0
"1370",1705607,"Conceição do Tocantins",4,0,6,0,0,0,0,116,0,0,0,0,0,0,0
"1371",1706001,"Couto Magalhães",5,0,6,0,0,0,0,136,0,0,0,0,0,1,0
"1372",1706100,"Cristalândia",0,0,6,0,0,0,0,221,0,0,0,0,0,1,0
"1373",1706258,"Crixás do Tocantins",0,0,1,0,2,0,0,62,0,0,0,0,0,0,0
"1374",1706506,"Darcinópolis",6,0,4,0,0,0,0,123,0,0,0,0,0,0,0
"1375",1707009,"Dianópolis",0,5,4,0,0,0,0,729,0,1,2,0,0,2,0
"1376",1707108,"Divinópolis do Tocantins",0,0,5,0,0,0,0,142,0,0,0,0,0,1,0
"1377",1707207,"Dois Irmãos do Tocantins",0,0,3,0,0,0,0,86,0,0,0,0,0,0,0
"1378",1707306,"Dueré",0,0,0,0,2,0,0,99,0,0,0,0,0,1,0
"1379",1707405,"Esperantina",2,0,3,0,1,0,0,65,0,0,0,0,0,0,0
"1380",1707553,"Fátima",2,0,5,0,2,0,0,125,0,0,0,0,0,0,0
"1381",1707652,"Figueirópolis",0,0,6,0,2,0,0,0,0,0,0,0,0,1,0
"1382",1707702,"Filadélfia",0,5,1,0,0,0,0,0,0,0,0,0,0,2,0
"1383",1708205,"Formoso do Araguaia",0,0,10,0,0,0,0,515,0,0,0,0,0,3,0
"1384",1708254,"Fortaleza do Tabocão",0,0,5,0,0,0,0,113,0,0,0,0,0,0,0
"1385",1708304,"Goianorte",0,0,8,0,0,0,0,46,0,0,0,0,0,0,0
"1386",1709005,"Goiatins",0,112,0,0,0,0,0,61,0,0,0,0,0,0,0
"1387",1709302,"Guaraí",0,0,0,0,0,0,0,1514,0,0,0,0,0,1,0
"1388",1709500,"Gurupi",0,0,62,0,0,0,0,4413,0,10,0,0,0,3,0
"1389",1709807,"Ipueiras",2,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"1390",1710508,"Itacajá",0,0,4,0,0,0,0,194,0,0,0,0,0,0,0
"1391",1710706,"Itaguatins",0,0,2,0,2,0,0,120,0,0,0,0,0,0,0
"1392",1710904,"Itapiratins",0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
"1393",1711100,"Itaporã do Tocantins",2,0,2,0,0,0,0,85,0,0,0,0,0,0,0
"1394",1711506,"Jaú do Tocantins",5,0,1,0,4,0,0,61,0,0,0,0,0,1,0
"1395",1711803,"Juarina",2,0,2,0,0,0,0,22,0,0,0,0,0,0,0
"1396",1711902,"Lagoa da Confusão",0,0,1,0,0,0,0,74,0,0,0,0,0,0,0
"1397",1711951,"Lagoa do Tocantins",0,164,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398",1712009,"Lajeado",0,0,3,0,0,0,0,125,0,0,0,0,0,0,0
"1399",1712157,"Lavandeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1400",1712405,"Lizarda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401",1712454,"Luzinópolis",0,0,0,0,1,0,0,29,0,0,0,0,0,0,0
"1402",1712504,"Marianópolis do Tocantins",309,83,2,0,0,0,0,89,0,0,0,0,0,0,0
"1403",1712702,"Mateiros",0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
"1404",1712801,"Maurilândia do Tocantins",0,0,0,0,1,0,0,61,0,0,0,0,0,0,0
"1405",1713205,"Miracema do Tocantins",57,456,0,0,0,0,0,1239,0,3,0,0,0,0,0
"1406",1713304,"Miranorte",0,0,0,0,0,0,0,655,0,1,0,0,0,1,0
"1407",1713601,"Monte do Carmo",4,0,0,0,0,0,0,96,0,0,4,0,0,0,0
"1408",1713700,"Monte Santo do Tocantins",1,0,3,0,0,0,0,30,0,0,0,0,0,0,0
"1409",1713809,"Palmeiras do Tocantins",0,0,1,0,2,0,0,107,0,0,0,0,0,1,0
"1410",1713957,"Muricilândia",17,45,0,0,0,0,0,26,0,0,0,0,0,0,0
"1411",1714203,"Natividade",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"1412",1714302,"Nazaré",4,0,0,0,4,0,0,48,0,0,0,0,0,0,0
"1413",1714880,"Nova Olinda",0,0,4,0,0,0,0,187,0,0,0,0,0,0,0
"1414",1715002,"Nova Rosalândia",0,0,2,0,0,0,0,91,0,0,0,0,0,0,0
"1415",1715101,"Novo Acordo",2,0,0,0,0,0,0,57,0,0,0,0,0,0,0
"1416",1715150,"Novo Alegre",2,0,0,0,0,0,0,98,0,0,0,0,0,0,0
"1417",1715259,"Novo Jardim",0,1,0,0,0,0,0,29,0,0,0,0,0,0,0
"1418",1715507,"Oliveira de Fátima",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"1419",1715705,"Palmeirante",1,0,0,0,0,0,0,48,0,0,0,0,0,0,0
"1420",1715754,"Palmeirópolis",9,0,7,0,0,0,0,222,0,0,0,0,0,2,0
"1421",1716109,"Paraíso do Tocantins",0,0,0,0,12,0,0,0,0,0,0,0,0,5,0
"1422",1716208,"Paranã",0,0,7,0,0,0,0,175,0,4,0,0,0,0,0
"1423",1716505,"Pedro Afonso",0,0,14,0,0,0,0,329,0,0,0,0,0,2,0
"1424",1716604,"Peixe",0,0,10,0,0,0,0,180,0,0,0,0,0,1,0
"1425",1716653,"Pequizeiro",0,0,3,0,0,0,0,148,0,0,0,0,0,0,0
"1426",1716703,"Colméia",0,0,0,0,0,0,0,429,0,0,0,0,0,1,0
"1427",1717008,"Pindorama do Tocantins",0,0,0,0,0,0,0,96,0,0,0,0,0,0,0
"1428",1717206,"Piraquê",0,0,0,0,0,0,0,48,0,0,2,0,0,0,0
"1429",1717503,"Pium",0,0,3,0,2,0,0,182,0,0,0,0,0,1,0
"1430",1717800,"Ponte Alta do Bom Jesus",0,0,2,0,0,0,0,50,0,0,2,0,0,0,0
"1431",1717909,"Ponte Alta do Tocantins",0,0,2,0,0,0,0,86,0,0,0,0,0,0,0
"1432",1718006,"Porto Alegre do Tocantins",0,2,1,0,0,0,0,45,0,0,0,0,0,0,0
"1433",1718303,"Praia Norte",0,0,2,0,1,0,0,43,0,0,0,0,0,0,0
"1434",1718402,"Presidente Kennedy",595,0,4,0,0,0,0,187,0,0,0,0,0,0,0
"1435",1718451,"Pugmil",0,0,0,0,1,0,0,87,0,1,0,0,0,1,0
"1436",1718501,"Recursolândia",0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
"1437",1718550,"Riachinho",2,0,0,0,0,0,0,56,0,0,0,0,0,0,0
"1438",1718659,"Rio da Conceição",0,1,0,0,0,0,0,19,0,0,0,0,0,0,0
"1439",1718709,"Rio dos Bois",1,0,2,0,0,0,0,110,0,0,0,0,0,0,0
"1440",1718758,"Rio Sono",2,0,0,0,0,0,0,46,0,0,0,0,0,0,0
"1441",1718808,"Sampaio",0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
"1442",1718840,"Sandolândia",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"1443",1718865,"Santa Fé do Araguaia",1,0,1,0,0,0,0,58,0,0,0,0,0,1,0
"1444",1718881,"Santa Maria do Tocantins",0,36,0,0,0,0,0,84,0,0,0,0,0,0,0
"1445",1718899,"Santa Rita do Tocantins",1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"1446",1718907,"Santa Rosa do Tocantins",4,0,1,0,0,0,0,84,0,0,0,0,0,0,0
"1447",1719004,"Santa Tereza do Tocantins",0,0,0,0,14,0,0,32,0,0,0,0,0,0,0
"1448",1720002,"Santa Terezinha do Tocantins",0,0,0,0,1,0,0,26,0,0,0,0,0,0,0
"1449",1720101,"São Bento do Tocantins",2,0,0,0,2,0,0,57,0,0,0,0,0,0,0
"1450",1720150,"São Félix do Tocantins",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
"1451",1720200,"São Miguel do Tocantins",0,0,8,0,0,0,0,44,0,0,0,0,0,2,0
"1452",1720259,"São Salvador do Tocantins",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1453",1720309,"São Sebastião do Tocantins",0,0,0,0,1,0,0,47,0,0,0,0,0,0,0
"1454",1720499,"São Valério",0,0,0,0,0,0,0,208,0,0,0,0,0,0,0
"1455",1720655,"Silvanópolis",7,0,3,0,0,0,0,319,0,0,0,0,0,0,0
"1456",1720804,"Sítio Novo do Tocantins",0,0,5,0,2,0,0,52,0,0,0,0,0,0,0
"1457",1720853,"Sucupira",0,0,1,0,3,0,0,53,0,0,0,0,0,0,0
"1458",1720903,"Taguatinga",0,0,0,0,0,0,0,602,0,0,3,0,0,0,0
"1459",1720937,"Taipas do Tocantins",2,0,0,0,3,0,0,36,0,0,0,0,0,0,0
"1460",1720978,"Talismã",2,0,3,0,1,0,0,108,0,0,0,0,0,1,0
"1461",4117602,"Palmas",0,0,25,0,0,0,0,0,0,0,3,0,0,4,0
"1462",1721000,"Palmas",0,0,0,0,0,0,0,13769,0,0,55,0,0,0,0
"1463",1721109,"Tocantínia",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"1464",1721208,"Tocantinópolis",0,0,11,0,0,0,0,1051,0,1,0,0,0,0,0
"1465",1721257,"Tupirama",0,0,1,0,0,0,0,61,0,0,0,0,0,0,0
"1466",1721307,"Tupiratins",0,0,1,0,0,0,0,38,0,0,0,0,0,0,0
"1467",1722081,"Wanderlândia",0,0,4,0,0,0,0,229,0,0,0,0,0,1,0
"1468",1722107,"Xambioá",13,0,0,0,0,0,0,98,0,0,0,0,0,3,0
"1469",5206909,"Davinópolis",0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"1470",4115903,"Mirador",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
"1471",4123501,"Santa Helena",0,0,0,0,0,0,0,559,0,0,0,0,0,0,0
"1472",4215554,"Santa Helena",0,0,0,0,2,0,0,13,0,0,0,0,0,0,0
"1473",4123600,"Santa Inês",0,131,2,0,0,0,0,20,0,0,0,0,0,0,0
"1474",4216305,"São João Batista",0,0,0,0,16,0,0,1007,0,0,0,0,0,0,0
"1475",4302303,"Bom Jesus",0,0,3,0,0,0,0,281,0,310,0,0,0,1,0
"1476",4202537,"Bom Jesus",0,0,0,0,11,0,0,48,0,0,0,0,0,0,0
"1477",5002803,"Caracol",10,131,2,0,0,0,0,127,0,0,0,0,0,1,0
"1478",5106315,"Novo Santo Antônio",6,0,2,0,5,0,0,52,0,0,0,0,0,0,0
"1479",4313375,"Nova Santa Rita",0,0,0,0,0,0,0,0,0,16,0,0,0,3,0
"1480",5108402,"Várzea Grande",0,0,0,3597,0,0,0,18847,0,28,90,0,14465,16,0
"1481",4201901,"Aurora",0,0,0,0,0,0,0,109,0,0,0,0,0,0,0
"1482",4110052,"Iguatu",0,0,1,0,0,0,0,41,0,0,0,0,0,0,0
"1483",5005004,"Jardim",343,292,0,0,0,0,0,2004,0,0,0,0,0,2,0
"1484",5213806,"Morrinhos",0,0,0,0,0,200,0,1802,0,1,0,0,0,20,0
"1485",5210802,"Itajá",6,0,0,0,6,0,0,286,0,0,0,0,0,0,0
"1486",5106372,"Pedra Preta",0,0,10,0,0,0,0,545,0,4,1,0,0,2,0
"1487",4126108,"São Tomé",0,0,0,0,4,0,0,246,0,282,0,0,0,0,0
"1488",4217907,"Tangará",0,0,0,0,0,0,0,229,0,0,0,0,0,0,0
"1489",4103206,"Bom Sucesso",0,0,17,0,7,0,0,185,0,0,0,0,0,0,0
"1490",4303400,"Caiçara",0,0,3,0,0,0,0,50,0,0,0,0,0,1,0
"1491",4210605,"Massaranduba",0,0,11,0,0,0,0,891,0,0,0,0,0,1,0
"1492",4215505,"Santa Cecília",0,0,0,0,0,0,0,430,0,0,0,0,0,1,0
"1493",5219803,"São Domingos",0,0,0,0,0,0,0,158,0,38,1,0,0,0,0
"1494",4321352,"Tavares",72,374,1,0,0,0,0,77,0,0,0,0,0,0,0
"1495",4322004,"Triunfo",0,0,16,0,0,0,0,764,0,23,0,0,0,8,0
"1496",4107900,"Floresta",0,0,3,0,0,0,0,275,0,0,1,0,0,1,0
"1497",4111100,"Itambé",0,0,3,0,6,0,0,167,0,0,0,0,0,0,0
"1498",4212700,"Petrolândia",0,0,0,0,0,0,0,101,0,0,0,0,0,0,0
"1499",5107776,"Santa Terezinha",0,0,1,0,15,0,0,0,0,0,0,0,0,0,0
"1500",4215679,"Santa Terezinha",0,0,5,0,7,0,0,53,0,0,0,0,0,0,0
"1501",4124806,"São João",0,0,0,0,0,0,0,228,0,0,1,0,0,0,0
"1502",4102208,"Atalaia",0,0,0,0,0,0,0,209,0,0,0,0,0,0,0
"1503",4203303,"Campo Alegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1504",4210506,"Maravilha",0,0,0,0,0,0,0,294,0,0,1,0,0,4,0
"1505",5217203,"Piranhas",0,0,0,0,0,0,0,485,0,0,0,0,0,1,0
"1506",4119301,"Pinhão",0,0,0,0,0,0,0,1073,0,0,0,0,0,0,0
"1507",4215604,"Santa Rosa de Lima",0,0,1,0,3,0,0,15,0,1,0,0,0,0,0
"1508",5203203,"Barro Alto",0,0,0,0,0,0,0,183,0,0,1,0,0,0,0
"1509",4202156,"Belmonte",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"1510",5102702,"Canarana",514,0,9,0,0,0,0,711,0,0,0,0,0,4,0
"1511",4205175,"Entre Rios",0,20,0,0,0,0,0,13,0,0,0,0,0,0,0
"1512",5212204,"Jussara",0,0,11,0,0,0,0,1095,0,0,2,0,0,1,0
"1513",5214051,"Mundo Novo",0,0,1,0,0,0,0,185,0,0,0,0,0,2,0
"1514",4117008,"Nova Fátima",0,122,4,0,0,0,0,0,0,0,1,0,0,1,0
"1515",4211652,"Novo Horizonte",0,0,3,0,4,0,0,11,0,0,0,0,0,0,0
"1516",4314704,"Planalto",0,0,2,0,0,0,0,102,0,1,0,0,0,1,0
"1517",4318309,"São Gabriel",0,0,16,0,0,0,0,2386,0,1,0,0,0,0,0
"1518",5100201,"Água Boa",0,0,14,0,0,0,0,1421,0,1,0,0,0,1,0
"1519",4201208,"Antônio Carlos",0,0,0,0,0,0,0,309,0,2,1,0,0,0,0
"1520",4103008,"Boa Esperança",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1521",5204250,"Cachoeira Dourada",0,0,0,0,0,0,0,929,0,0,6,0,0,0,0
"1522",5208103,"Formoso",0,0,0,0,0,0,0,294,0,203,0,0,0,1,0
"1523",4110409,"Indianópolis",0,0,3,0,0,0,0,214,0,93,0,0,0,1,0
"1524",4310900,"Jacutinga",0,0,1,0,20,0,0,106,0,0,0,0,0,1,0
"1525",5212253,"Lagoa Santa",2,0,0,0,0,0,0,120,0,0,0,0,0,0,0
"1526",4126900,"Tapira",0,0,0,0,10,0,0,79,0,0,0,0,0,1,0
"1527",4219176,"Vargem Bonita",0,0,0,0,0,0,0,77,0,7,1,0,0,0,0
"1528",4128500,"Wenceslau Braz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529",4103453,"Cafelândia",0,0,6,0,0,0,0,440,0,0,0,0,0,0,0
"1530",5207501,"Estrela do Norte",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531",4109203,"Guaraci",0,183,2,0,0,0,0,119,0,0,0,0,0,0,0
"1532",4211108,"Monte Castelo",0,287,0,0,0,0,0,360,0,0,0,0,0,0,0
"1533",4211850,"Ouro Verde",0,0,1,0,0,0,0,31,0,0,0,0,0,1,0
"1534",4212908,"Pinhalzinho",0,0,0,0,0,0,0,334,0,1,0,0,0,3,0
"1535",4119657,"Pitangueiras",0,0,0,0,0,0,0,73,0,0,0,0,0,1,0
"1536",4215356,"Saltinho",0,0,4,0,0,0,0,20,0,0,0,0,0,0,0
"1537",5219357,"Santa Isabel",0,0,3,0,0,0,0,36,0,0,0,0,0,0,0
"1538",4123824,"Santa Lúcia",0,0,0,0,0,0,0,124,0,0,0,0,0,1,0
"1539",4216008,"São Carlos",0,0,0,0,9,0,0,240,0,0,0,0,0,2,0
"1540",5220405,"São Simão",0,0,0,0,7,0,0,0,0,0,1,0,0,0,0
"1541",4127403,"Terra Roxa",0,0,6,0,0,0,0,0,0,0,1,0,0,1,3
"1542",4219150,"Vargem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1543",4100202,"Adrianópolis",0,159,3,0,43,0,0,215,0,0,0,0,0,0,0
"1544",4100459,"Altamira do Paraná",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1545",4100509,"Altônia",0,0,9,0,6,0,0,266,0,0,0,0,0,1,0
"1546",4100608,"Alto Paraná",0,0,0,0,0,0,0,413,0,0,0,0,0,1,0
"1547",4100707,"Alto Piquiri",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1548",4100806,"Alvorada do Sul",0,0,5,0,0,0,0,618,0,0,0,0,0,0,0
"1549",4100905,"Amaporã",0,0,0,0,0,0,0,184,0,0,0,0,0,1,0
"1550",4101002,"Ampére",0,0,0,0,0,0,0,136,0,0,3,0,0,0,0
"1551",4101051,"Anahy",0,36,1,0,0,0,0,54,0,0,0,0,0,1,0
"1552",4101101,"Andirá",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1553",4101150,"Ângulo",0,0,0,0,0,0,0,121,0,0,0,0,0,1,0
"1554",4101200,"Antonina",0,0,0,0,0,0,0,1722,0,0,3,0,0,0,0
"1555",4101309,"Antônio Olinto",0,0,0,0,0,0,0,151,0,0,0,0,0,0,0
"1556",4101408,"Apucarana",0,0,0,0,0,0,0,0,1715,3,42,0,0,4,0
"1557",4101606,"Arapoti",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"1558",4101655,"Arapuã",0,146,0,0,0,0,0,40,0,0,0,0,0,0,0
"1559",4101853,"Ariranha do Ivaí",0,0,0,0,7,0,0,34,0,0,0,0,0,0,0
"1560",4101903,"Assaí",0,0,0,0,0,0,0,980,0,0,3,0,0,1,0
"1561",4102000,"Assis Chateaubriand",0,0,18,0,0,0,0,609,0,0,0,0,0,4,0
"1562",4102109,"Astorga",0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
"1563",5001508,"Bandeirantes",0,0,0,0,0,0,0,282,0,0,0,0,0,1,0
"1564",4102406,"Bandeirantes",0,0,0,0,0,0,0,1612,0,0,4,0,0,2,0
"1565",4102604,"Barracão",0,0,2,0,4,0,0,117,0,0,3,0,0,3,0
"1566",4301800,"Barracão",0,0,0,0,0,0,0,31,0,0,0,0,0,1,0
"1567",4102703,"Barra do Jacaré",6,0,2,0,0,0,0,109,0,0,0,0,0,1,0
"1568",4102752,"Bela Vista da Caroba",0,40,1,0,0,0,0,30,0,0,0,0,0,1,0
"1569",4102802,"Bela Vista do Paraíso",0,0,6,0,0,0,0,729,0,0,0,0,0,0,0
"1570",4102901,"Bituruna",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1571",4103024,"Boa Esperança do Iguaçu",0,1,2,0,0,0,0,26,0,0,0,0,0,0,0
"1572",4103040,"Boa Ventura de São Roque",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1573",4103057,"Boa Vista da Aparecida",0,0,2,0,0,0,0,57,0,0,0,0,0,1,0
"1574",4103107,"Bocaiúva do Sul",0,0,0,0,0,0,0,329,0,0,0,0,0,1,0
"1575",4103156,"Bom Jesus do Sul",0,0,3,0,0,0,0,25,0,0,0,0,0,1,0
"1576",4103222,"Bom Sucesso do Sul",0,0,3,0,0,0,0,70,0,0,0,0,0,1,0
"1577",4103354,"Braganey",0,0,2,0,0,0,0,72,0,0,0,0,0,1,0
